fragment_a,fragment_b,source_a,source_b,index_a,index_b,label
FRAG_001100,FRAG_001538,sample_text_007.csv,sample_zip_016.zip,2,8,0
FRAG_000039,FRAG_000525,sample_jpeg_004.jpeg,sample_pdf_013.pdf,5,7,0
FRAG_000110,FRAG_000812,sample_jpeg_012.jpg,sample_png_003.png,11,3,0
FRAG_000489,FRAG_000860,sample_pdf_012.pdf,sample_png_008.png,6,5,0
FRAG_000676,FRAG_000677,sample_pdf_020.pdf,sample_pdf_020.pdf,3,4,1
FRAG_001184,FRAG_001185,sample_text_012.log,sample_text_012.log,10,11,1
FRAG_000367,FRAG_000368,sample_pdf_006.pdf,sample_pdf_006.pdf,19,20,1
FRAG_000331,FRAG_000332,sample_pdf_005.pdf,sample_pdf_005.pdf,17,18,1
FRAG_001090,FRAG_001091,sample_text_006.log,sample_text_006.log,0,1,1
FRAG_001155,FRAG_000085,sample_text_011.json,sample_jpeg_010.jpg,8,7,0
FRAG_001194,FRAG_001360,sample_text_013.csv,sample_text_025.log,6,2,0
FRAG_000383,FRAG_000384,sample_pdf_007.pdf,sample_pdf_007.pdf,13,14,1
FRAG_001400,FRAG_001328,sample_zip_004.zip,sample_text_022.log,5,3,0
FRAG_001348,FRAG_001421,sample_text_024.txt,sample_zip_006.zip,7,11,0
FRAG_000813,FRAG_000814,sample_png_003.png,sample_png_003.png,4,5,1
FRAG_000547,FRAG_000327,sample_pdf_014.pdf,sample_pdf_005.pdf,20,13,0
FRAG_001237,FRAG_000542,sample_text_015.json,sample_pdf_014.pdf,32,15,0
FRAG_000755,FRAG_001378,sample_pdf_024.pdf,sample_zip_001.zip,0,8,0
FRAG_001577,FRAG_001578,sample_zip_020.zip,sample_zip_020.zip,1,2,1
FRAG_001008,FRAG_001009,sample_png_024.png,sample_png_024.png,2,3,1
FRAG_000661,FRAG_001453,sample_pdf_019.pdf,sample_zip_009.zip,28,9,0
FRAG_000219,FRAG_001595,sample_jpeg_025.jpg,sample_zip_021.zip,5,6,0
FRAG_001209,FRAG_001210,sample_text_015.json,sample_text_015.json,4,5,1
FRAG_001029,FRAG_000766,sample_text_001.json,sample_pdf_024.pdf,4,11,0
FRAG_000136,FRAG_000137,sample_jpeg_015.jpeg,sample_jpeg_015.jpeg,11,12,1
FRAG_001445,FRAG_001446,sample_zip_009.zip,sample_zip_009.zip,1,2,1
FRAG_000857,FRAG_000509,sample_png_008.png,sample_pdf_012.pdf,2,26,0
FRAG_000593,FRAG_000672,sample_pdf_017.pdf,sample_pdf_019.pdf,10,39,0
FRAG_001463,FRAG_000173,sample_zip_011.zip,sample_jpeg_019.jpg,0,3,0
FRAG_000356,FRAG_001234,sample_pdf_006.pdf,sample_text_015.json,8,29,0
FRAG_001509,FRAG_001510,sample_zip_014.zip,sample_zip_014.zip,6,7,1
FRAG_000341,FRAG_000342,sample_pdf_005.pdf,sample_pdf_005.pdf,27,28,1
FRAG_001026,FRAG_001027,sample_text_001.json,sample_text_001.json,1,2,1
FRAG_000894,FRAG_001242,sample_png_011.png,sample_text_016.json,6,4,0
FRAG_000434,FRAG_000435,sample_pdf_009.pdf,sample_pdf_009.pdf,24,25,1
FRAG_000245,FRAG_000246,sample_pdf_001.pdf,sample_pdf_001.pdf,20,21,1
FRAG_001532,FRAG_001533,sample_zip_016.zip,sample_zip_016.zip,2,3,1
FRAG_000154,FRAG_000321,sample_jpeg_017.jpg,sample_pdf_005.pdf,6,7,0
FRAG_000352,FRAG_000353,sample_pdf_006.pdf,sample_pdf_006.pdf,4,5,1
FRAG_000373,FRAG_001573,sample_pdf_007.pdf,sample_zip_019.zip,3,5,0
FRAG_000436,FRAG_001343,sample_pdf_009.pdf,sample_text_024.txt,26,2,0
FRAG_001469,FRAG_001470,sample_zip_011.zip,sample_zip_011.zip,6,7,1
FRAG_001309,FRAG_000869,sample_text_020.txt,sample_png_009.png,7,0,0
FRAG_001394,FRAG_001477,sample_zip_003.zip,sample_zip_011.zip,9,14,0
FRAG_000560,FRAG_000255,sample_pdf_015.pdf,sample_pdf_001.pdf,11,30,0
FRAG_001062,FRAG_001063,sample_text_003.log,sample_text_003.log,3,4,1
FRAG_001030,FRAG_001441,sample_text_001.json,sample_zip_008.zip,5,9,0
FRAG_000711,FRAG_000712,sample_pdf_021.pdf,sample_pdf_021.pdf,3,4,1
FRAG_001321,FRAG_001322,sample_text_021.csv,sample_text_021.csv,3,4,1
FRAG_000345,FRAG_000346,sample_pdf_005.pdf,sample_pdf_005.pdf,31,32,1
FRAG_000765,FRAG_000898,sample_pdf_024.pdf,sample_png_012.png,10,1,0
FRAG_000634,FRAG_000635,sample_pdf_019.pdf,sample_pdf_019.pdf,1,2,1
FRAG_000719,FRAG_000013,sample_pdf_021.pdf,sample_jpeg_001.jpeg,11,12,0
FRAG_000912,FRAG_000913,sample_png_014.png,sample_png_014.png,1,2,1
FRAG_000615,FRAG_000323,sample_pdf_018.pdf,sample_pdf_005.pdf,12,9,0
FRAG_001391,FRAG_001392,sample_zip_003.zip,sample_zip_003.zip,6,7,1
FRAG_000512,FRAG_000233,sample_pdf_012.pdf,sample_pdf_001.pdf,29,8,0
FRAG_000151,FRAG_000152,sample_jpeg_017.jpg,sample_jpeg_017.jpg,3,4,1
FRAG_000258,FRAG_001612,sample_pdf_001.pdf,sample_zip_023.zip,33,2,0
FRAG_000811,FRAG_000563,sample_png_003.png,sample_pdf_016.pdf,2,2,0
FRAG_001239,FRAG_001240,sample_text_016.json,sample_text_016.json,1,2,1
FRAG_001357,FRAG_000980,sample_text_024.txt,sample_png_021.png,16,6,0
FRAG_000215,FRAG_000216,sample_jpeg_025.jpg,sample_jpeg_025.jpg,1,2,1
FRAG_001199,FRAG_001200,sample_text_014.txt,sample_text_014.txt,2,3,1
FRAG_000878,FRAG_001355,sample_png_009.png,sample_text_024.txt,9,14,0
FRAG_000053,FRAG_000270,sample_jpeg_007.jpg,sample_pdf_002.pdf,0,11,0
FRAG_000931,FRAG_000932,sample_png_016.png,sample_png_016.png,4,5,1
FRAG_001016,FRAG_001017,sample_png_025.png,sample_png_025.png,5,6,1
FRAG_000196,FRAG_000197,sample_jpeg_022.jpg,sample_jpeg_022.jpg,3,4,1
FRAG_000312,FRAG_001015,sample_pdf_004.pdf,sample_png_025.png,6,4,0
FRAG_000424,FRAG_000425,sample_pdf_009.pdf,sample_pdf_009.pdf,14,15,1
FRAG_000297,FRAG_000267,sample_pdf_003.pdf,sample_pdf_002.pdf,17,8,0
FRAG_001467,FRAG_001468,sample_zip_011.zip,sample_zip_011.zip,4,5,1
FRAG_000520,FRAG_001531,sample_pdf_013.pdf,sample_zip_016.zip,2,1,0
FRAG_000673,FRAG_000571,sample_pdf_020.pdf,sample_pdf_016.pdf,0,10,0
FRAG_000433,FRAG_000542,sample_pdf_009.pdf,sample_pdf_014.pdf,23,15,0
FRAG_000370,FRAG_000371,sample_pdf_007.pdf,sample_pdf_007.pdf,0,1,1
FRAG_000749,FRAG_000750,sample_pdf_023.pdf,sample_pdf_023.pdf,7,8,1
FRAG_000043,FRAG_000044,sample_jpeg_005.jpg,sample_jpeg_005.jpg,1,2,1
FRAG_000919,FRAG_001261,sample_png_014.png,sample_text_016.json,8,23,0
FRAG_000255,FRAG_000256,sample_pdf_001.pdf,sample_pdf_001.pdf,30,31,1
FRAG_001037,FRAG_001327,sample_text_001.json,sample_text_022.log,12,2,0
FRAG_000542,FRAG_001099,sample_pdf_014.pdf,sample_text_007.csv,15,1,0
FRAG_000821,FRAG_000105,sample_png_004.png,sample_jpeg_012.jpg,6,6,0
FRAG_001470,FRAG_000968,sample_zip_011.zip,sample_png_019.png,7,11,0
FRAG_000224,FRAG_000510,sample_jpeg_025.jpg,sample_pdf_012.pdf,10,27,0
FRAG_000416,FRAG_000417,sample_pdf_009.pdf,sample_pdf_009.pdf,6,7,1
FRAG_001163,FRAG_001382,sample_text_011.json,sample_zip_002.zip,16,2,0
FRAG_001621,FRAG_000409,sample_zip_024.zip,sample_pdf_008.pdf,4,19,0
FRAG_001019,FRAG_000753,sample_png_025.png,sample_pdf_023.pdf,8,11,0
FRAG_000361,FRAG_000362,sample_pdf_006.pdf,sample_pdf_006.pdf,13,14,1
FRAG_000973,FRAG_000035,sample_png_020.png,sample_jpeg_004.jpeg,4,1,0
FRAG_000998,FRAG_000999,sample_png_023.png,sample_png_023.png,2,3,1
FRAG_001075,FRAG_001076,sample_text_004.json,sample_text_004.json,8,9,1
FRAG_001586,FRAG_000303,sample_zip_020.zip,sample_pdf_003.pdf,10,23,0
FRAG_000424,FRAG_000861,sample_pdf_009.pdf,sample_png_008.png,14,6,0
FRAG_000376,FRAG_000571,sample_pdf_007.pdf,sample_pdf_016.pdf,6,10,0
FRAG_000741,FRAG_001042,sample_pdf_022.pdf,sample_text_001.json,21,17,0
FRAG_000244,FRAG_000264,sample_pdf_001.pdf,sample_pdf_002.pdf,19,5,0
FRAG_000867,FRAG_000434,sample_png_008.png,sample_pdf_009.pdf,12,24,0
FRAG_001181,FRAG_001182,sample_text_012.log,sample_text_012.log,7,8,1
FRAG_001570,FRAG_001571,sample_zip_019.zip,sample_zip_019.zip,2,3,1
FRAG_001116,FRAG_001117,sample_text_008.json,sample_text_008.json,8,9,1
FRAG_000785,FRAG_000479,sample_pdf_025.pdf,sample_pdf_011.pdf,17,26,0
FRAG_001219,FRAG_001452,sample_text_015.json,sample_zip_009.zip,14,8,0
FRAG_000842,FRAG_000843,sample_png_006.png,sample_png_006.png,7,8,1
FRAG_000613,FRAG_001216,sample_pdf_018.pdf,sample_text_015.json,10,11,0
FRAG_000653,FRAG_000654,sample_pdf_019.pdf,sample_pdf_019.pdf,20,21,1
FRAG_001203,FRAG_001188,sample_text_014.txt,sample_text_013.csv,6,0,0
FRAG_000428,FRAG_000429,sample_pdf_009.pdf,sample_pdf_009.pdf,18,19,1
FRAG_000474,FRAG_000475,sample_pdf_011.pdf,sample_pdf_011.pdf,21,22,1
FRAG_000784,FRAG_000785,sample_pdf_025.pdf,sample_pdf_025.pdf,16,17,1
FRAG_000845,FRAG_000051,sample_png_006.png,sample_jpeg_006.jpg,10,3,0
FRAG_001448,FRAG_000580,sample_zip_009.zip,sample_pdf_016.pdf,4,19,0
FRAG_000080,FRAG_000081,sample_jpeg_010.jpg,sample_jpeg_010.jpg,2,3,1
FRAG_001266,FRAG_001267,sample_text_017.txt,sample_text_017.txt,0,1,1
FRAG_000115,FRAG_000601,sample_jpeg_013.jpeg,sample_pdf_017.pdf,3,18,0
FRAG_001215,FRAG_001216,sample_text_015.json,sample_text_015.json,10,11,1
FRAG_001078,FRAG_000936,sample_text_004.json,sample_png_016.png,11,9,0
FRAG_000078,FRAG_000079,sample_jpeg_010.jpg,sample_jpeg_010.jpg,0,1,1
FRAG_000055,FRAG_000056,sample_jpeg_007.jpg,sample_jpeg_007.jpg,2,3,1
FRAG_000446,FRAG_000120,sample_pdf_010.pdf,sample_jpeg_013.jpeg,1,8,0
FRAG_001382,FRAG_000814,sample_zip_002.zip,sample_png_003.png,2,5,0
FRAG_000649,FRAG_001284,sample_pdf_019.pdf,sample_text_018.csv,16,7,0
FRAG_000030,FRAG_000031,sample_jpeg_003.jpg,sample_jpeg_003.jpg,4,5,1
FRAG_000710,FRAG_000906,sample_pdf_021.pdf,sample_png_013.png,2,3,0
FRAG_000515,FRAG_000473,sample_pdf_012.pdf,sample_pdf_011.pdf,32,20,0
FRAG_001392,FRAG_000328,sample_zip_003.zip,sample_pdf_005.pdf,7,14,0
FRAG_000495,FRAG_001475,sample_pdf_012.pdf,sample_zip_011.zip,12,12,0
FRAG_001326,FRAG_000686,sample_text_022.log,sample_pdf_020.pdf,1,13,0
FRAG_000180,FRAG_001397,sample_jpeg_019.jpg,sample_zip_004.zip,10,2,0
FRAG_001124,FRAG_001490,sample_text_008.json,sample_zip_013.zip,16,0,0
FRAG_001483,FRAG_001345,sample_zip_012.zip,sample_text_024.txt,1,4,0
FRAG_000274,FRAG_000275,sample_pdf_002.pdf,sample_pdf_002.pdf,15,16,1
FRAG_000570,FRAG_000014,sample_pdf_016.pdf,sample_jpeg_002.jpeg,9,0,0
FRAG_000901,FRAG_000159,sample_png_012.png,sample_jpeg_017.jpg,4,11,0
FRAG_001534,FRAG_001166,sample_zip_016.zip,sample_text_011.json,4,19,0
FRAG_000964,FRAG_000965,sample_png_019.png,sample_png_019.png,7,8,1
FRAG_000042,FRAG_000043,sample_jpeg_005.jpg,sample_jpeg_005.jpg,0,1,1
FRAG_000662,FRAG_000663,sample_pdf_019.pdf,sample_pdf_019.pdf,29,30,1
FRAG_000307,FRAG_000308,sample_pdf_004.pdf,sample_pdf_004.pdf,1,2,1
FRAG_001022,FRAG_001023,sample_png_025.png,sample_png_025.png,11,12,1
FRAG_000284,FRAG_000513,sample_pdf_003.pdf,sample_pdf_012.pdf,4,30,0
FRAG_000606,FRAG_000607,sample_pdf_018.pdf,sample_pdf_018.pdf,3,4,1
FRAG_001197,FRAG_000977,sample_text_014.txt,sample_png_021.png,0,3,0
FRAG_000029,FRAG_000030,sample_jpeg_003.jpg,sample_jpeg_003.jpg,3,4,1
FRAG_000223,FRAG_000224,sample_jpeg_025.jpg,sample_jpeg_025.jpg,9,10,1
FRAG_001458,FRAG_001454,sample_zip_010.zip,sample_zip_009.zip,3,10,0
FRAG_000334,FRAG_000335,sample_pdf_005.pdf,sample_pdf_005.pdf,20,21,1
FRAG_000155,FRAG_000156,sample_jpeg_017.jpg,sample_jpeg_017.jpg,7,8,1
FRAG_001487,FRAG_000612,sample_zip_012.zip,sample_pdf_018.pdf,5,9,0
FRAG_000267,FRAG_000268,sample_pdf_002.pdf,sample_pdf_002.pdf,8,9,1
FRAG_000462,FRAG_000709,sample_pdf_011.pdf,sample_pdf_021.pdf,9,1,0
FRAG_001172,FRAG_000736,sample_text_011.json,sample_pdf_022.pdf,25,16,0
FRAG_000821,FRAG_001371,sample_png_004.png,sample_zip_001.zip,6,1,0
FRAG_000395,FRAG_000647,sample_pdf_008.pdf,sample_pdf_019.pdf,5,14,0
FRAG_000281,FRAG_001287,sample_pdf_003.pdf,sample_text_019.txt,1,0,0
FRAG_001420,FRAG_000542,sample_zip_006.zip,sample_pdf_014.pdf,10,15,0
FRAG_000740,FRAG_000741,sample_pdf_022.pdf,sample_pdf_022.pdf,20,21,1
FRAG_001560,FRAG_001561,sample_zip_018.zip,sample_zip_018.zip,2,3,1
FRAG_000736,FRAG_000737,sample_pdf_022.pdf,sample_pdf_022.pdf,16,17,1
FRAG_001544,FRAG_000799,sample_zip_017.zip,sample_png_001.png,0,3,0
FRAG_000580,FRAG_000206,sample_pdf_016.pdf,sample_jpeg_024.jpeg,19,1,0
FRAG_000004,FRAG_001260,sample_jpeg_001.jpeg,sample_text_016.json,3,22,0
FRAG_000245,FRAG_001522,sample_pdf_001.pdf,sample_zip_015.zip,20,2,0
FRAG_001139,FRAG_001140,sample_text_010.log,sample_text_010.log,0,1,1
FRAG_001495,FRAG_001496,sample_zip_013.zip,sample_zip_013.zip,5,6,1
FRAG_000162,FRAG_000882,sample_jpeg_018.jpeg,sample_png_010.png,0,1,0
FRAG_000236,FRAG_000960,sample_pdf_001.pdf,sample_png_019.png,11,3,0
FRAG_000204,FRAG_001563,sample_jpeg_023.jpeg,sample_zip_018.zip,3,5,0
FRAG_001086,FRAG_001087,sample_text_005.csv,sample_text_005.csv,1,2,1
FRAG_001052,FRAG_001216,sample_text_002.txt,sample_text_015.json,9,11,0
FRAG_000547,FRAG_001438,sample_pdf_014.pdf,sample_zip_008.zip,20,6,0
FRAG_001017,FRAG_001018,sample_png_025.png,sample_png_025.png,6,7,1
FRAG_001461,FRAG_001462,sample_zip_010.zip,sample_zip_010.zip,6,7,1
FRAG_000861,FRAG_000862,sample_png_008.png,sample_png_008.png,6,7,1
FRAG_000668,FRAG_000669,sample_pdf_019.pdf,sample_pdf_019.pdf,35,36,1
FRAG_001304,FRAG_001305,sample_text_020.txt,sample_text_020.txt,2,3,1
FRAG_000648,FRAG_001540,sample_pdf_019.pdf,sample_zip_016.zip,15,10,0
FRAG_000175,FRAG_000191,sample_jpeg_019.jpg,sample_jpeg_021.jpg,5,4,0
FRAG_001562,FRAG_000571,sample_zip_018.zip,sample_pdf_016.pdf,4,10,0
FRAG_001534,FRAG_001377,sample_zip_016.zip,sample_zip_001.zip,4,7,0
FRAG_001154,FRAG_001155,sample_text_011.json,sample_text_011.json,7,8,1
FRAG_000075,FRAG_000076,sample_jpeg_009.jpeg,sample_jpeg_009.jpeg,5,6,1
FRAG_000641,FRAG_000642,sample_pdf_019.pdf,sample_pdf_019.pdf,8,9,1
FRAG_000977,FRAG_000978,sample_png_021.png,sample_png_021.png,3,4,1
FRAG_001358,FRAG_000435,sample_text_025.log,sample_pdf_009.pdf,0,25,0
FRAG_000211,FRAG_000212,sample_jpeg_024.jpeg,sample_jpeg_024.jpeg,6,7,1
FRAG_001383,FRAG_000482,sample_zip_002.zip,sample_pdf_011.pdf,3,29,0
FRAG_001383,FRAG_001384,sample_zip_002.zip,sample_zip_002.zip,3,4,1
FRAG_001117,FRAG_000179,sample_text_008.json,sample_jpeg_019.jpg,9,9,0
FRAG_000695,FRAG_001143,sample_pdf_020.pdf,sample_text_010.log,22,4,0
FRAG_001417,FRAG_001418,sample_zip_006.zip,sample_zip_006.zip,7,8,1
FRAG_000313,FRAG_000489,sample_pdf_004.pdf,sample_pdf_012.pdf,7,6,0
FRAG_000437,FRAG_000438,sample_pdf_009.pdf,sample_pdf_009.pdf,27,28,1
FRAG_000671,FRAG_000434,sample_pdf_019.pdf,sample_pdf_009.pdf,38,24,0
FRAG_001221,FRAG_001620,sample_text_015.json,sample_zip_024.zip,16,3,0
FRAG_000844,FRAG_001421,sample_png_006.png,sample_zip_006.zip,9,11,0
FRAG_001594,FRAG_001595,sample_zip_021.zip,sample_zip_021.zip,5,6,1
FRAG_001157,FRAG_001158,sample_text_011.json,sample_text_011.json,10,11,1
FRAG_001363,FRAG_001364,sample_text_025.log,sample_text_025.log,5,6,1
FRAG_001592,FRAG_001593,sample_zip_021.zip,sample_zip_021.zip,3,4,1
FRAG_000130,FRAG_001467,sample_jpeg_015.jpeg,sample_zip_011.zip,5,4,0
FRAG_000589,FRAG_000466,sample_pdf_017.pdf,sample_pdf_011.pdf,6,13,0
FRAG_000932,FRAG_000670,sample_png_016.png,sample_pdf_019.pdf,5,37,0
FRAG_001094,FRAG_001494,sample_text_006.log,sample_zip_013.zip,4,4,0
FRAG_001250,FRAG_001251,sample_text_016.json,sample_text_016.json,12,13,1
FRAG_001424,FRAG_001425,sample_zip_007.zip,sample_zip_007.zip,0,1,1
FRAG_000185,FRAG_001620,sample_jpeg_020.jpg,sample_zip_024.zip,3,3,0
FRAG_001057,FRAG_001058,sample_text_002.txt,sample_text_002.txt,14,15,1
FRAG_001081,FRAG_001243,sample_text_004.json,sample_text_016.json,14,5,0
FRAG_000899,FRAG_000900,sample_png_012.png,sample_png_012.png,2,3,1
FRAG_000303,FRAG_000484,sample_pdf_003.pdf,sample_pdf_012.pdf,23,1,0
FRAG_001072,FRAG_001073,sample_text_004.json,sample_text_004.json,5,6,1
FRAG_000893,FRAG_001498,sample_png_011.png,sample_zip_013.zip,5,8,0
FRAG_000518,FRAG_000519,sample_pdf_013.pdf,sample_pdf_013.pdf,0,1,1
FRAG_000833,FRAG_000834,sample_png_005.png,sample_png_005.png,6,7,1
FRAG_000933,FRAG_000934,sample_png_016.png,sample_png_016.png,6,7,1
FRAG_000071,FRAG_000072,sample_jpeg_009.jpeg,sample_jpeg_009.jpeg,1,2,1
FRAG_001339,FRAG_001340,sample_text_023.csv,sample_text_023.csv,2,3,1
FRAG_001474,FRAG_001475,sample_zip_011.zip,sample_zip_011.zip,11,12,1
FRAG_000919,FRAG_000920,sample_png_014.png,sample_png_014.png,8,9,1
FRAG_000661,FRAG_000503,sample_pdf_019.pdf,sample_pdf_012.pdf,28,20,0
FRAG_000957,FRAG_000958,sample_png_019.png,sample_png_019.png,0,1,1
FRAG_001489,FRAG_000317,sample_zip_012.zip,sample_pdf_005.pdf,7,3,0
FRAG_000135,FRAG_000634,sample_jpeg_015.jpeg,sample_pdf_019.pdf,10,1,0
FRAG_001160,FRAG_001347,sample_text_011.json,sample_text_024.txt,13,6,0
FRAG_000824,FRAG_000825,sample_png_004.png,sample_png_004.png,9,10,1
FRAG_000328,FRAG_000329,sample_pdf_005.pdf,sample_pdf_005.pdf,14,15,1
FRAG_000180,FRAG_000181,sample_jpeg_019.jpg,sample_jpeg_019.jpg,10,11,1
FRAG_000157,FRAG_001046,sample_jpeg_017.jpg,sample_text_002.txt,9,3,0
FRAG_000525,FRAG_000405,sample_pdf_013.pdf,sample_pdf_008.pdf,7,15,0
FRAG_001393,FRAG_001060,sample_zip_003.zip,sample_text_003.log,8,1,0
FRAG_001183,FRAG_000394,sample_text_012.log,sample_pdf_008.pdf,9,4,0
FRAG_001186,FRAG_001187,sample_text_012.log,sample_text_012.log,12,13,1
FRAG_000237,FRAG_000238,sample_pdf_001.pdf,sample_pdf_001.pdf,12,13,1
FRAG_000836,FRAG_000837,sample_png_006.png,sample_png_006.png,1,2,1
FRAG_000665,FRAG_001631,sample_pdf_019.pdf,sample_zip_025.zip,32,8,0
FRAG_000412,FRAG_000413,sample_pdf_009.pdf,sample_pdf_009.pdf,2,3,1
FRAG_001210,FRAG_000865,sample_text_015.json,sample_png_008.png,5,10,0
FRAG_000303,FRAG_001344,sample_pdf_003.pdf,sample_text_024.txt,23,3,0
FRAG_000354,FRAG_000355,sample_pdf_006.pdf,sample_pdf_006.pdf,6,7,1
FRAG_001506,FRAG_001550,sample_zip_014.zip,sample_zip_017.zip,3,6,0
FRAG_001463,FRAG_001464,sample_zip_011.zip,sample_zip_011.zip,0,1,1
FRAG_000893,FRAG_000894,sample_png_011.png,sample_png_011.png,5,6,1
FRAG_001128,FRAG_001129,sample_text_009.txt,sample_text_009.txt,0,1,1
FRAG_001073,FRAG_001074,sample_text_004.json,sample_text_004.json,6,7,1
FRAG_001221,FRAG_000959,sample_text_015.json,sample_png_019.png,16,2,0
FRAG_000591,FRAG_000592,sample_pdf_017.pdf,sample_pdf_017.pdf,8,9,1
FRAG_000296,FRAG_000840,sample_pdf_003.pdf,sample_png_006.png,16,5,0
FRAG_000200,FRAG_000481,sample_jpeg_022.jpg,sample_pdf_011.pdf,7,28,0
FRAG_000489,FRAG_000544,sample_pdf_012.pdf,sample_pdf_014.pdf,6,17,0
FRAG_001030,FRAG_001088,sample_text_001.json,sample_text_005.csv,5,3,0
FRAG_000932,FRAG_000188,sample_png_016.png,sample_jpeg_021.jpg,5,1,0
FRAG_000831,FRAG_001406,sample_png_005.png,sample_zip_005.zip,4,5,0
FRAG_000978,FRAG_001333,sample_png_021.png,sample_text_022.log,4,8,0
FRAG_000635,FRAG_000636,sample_pdf_019.pdf,sample_pdf_019.pdf,2,3,1
FRAG_001328,FRAG_001329,sample_text_022.log,sample_text_022.log,3,4,1
FRAG_000996,FRAG_000997,sample_png_023.png,sample_png_023.png,0,1,1
FRAG_001065,FRAG_001066,sample_text_003.log,sample_text_003.log,6,7,1
FRAG_001415,FRAG_001285,sample_zip_006.zip,sample_text_018.csv,5,8,0
FRAG_000494,FRAG_001020,sample_pdf_012.pdf,sample_png_025.png,11,9,0
FRAG_000805,FRAG_000806,sample_png_002.png,sample_png_002.png,2,3,1
FRAG_000162,FRAG_001131,sample_jpeg_018.jpeg,sample_text_009.txt,0,3,0
FRAG_001325,FRAG_001326,sample_text_022.log,sample_text_022.log,0,1,1
FRAG_000655,FRAG_000656,sample_pdf_019.pdf,sample_pdf_019.pdf,22,23,1
FRAG_000986,FRAG_000438,sample_png_021.png,sample_pdf_009.pdf,12,28,0
FRAG_001467,FRAG_000644,sample_zip_011.zip,sample_pdf_019.pdf,4,11,0
FRAG_000296,FRAG_000408,sample_pdf_003.pdf,sample_pdf_008.pdf,16,18,0
FRAG_001411,FRAG_001412,sample_zip_006.zip,sample_zip_006.zip,1,2,1
FRAG_001352,FRAG_001003,sample_text_024.txt,sample_png_023.png,11,7,0
FRAG_000947,FRAG_000778,sample_png_018.png,sample_pdf_025.pdf,2,10,0
FRAG_001254,FRAG_000177,sample_text_016.json,sample_jpeg_019.jpg,16,7,0
FRAG_001115,FRAG_001040,sample_text_008.json,sample_text_001.json,7,15,0
FRAG_001525,FRAG_001526,sample_zip_015.zip,sample_zip_015.zip,5,6,1
FRAG_000217,FRAG_000218,sample_jpeg_025.jpg,sample_jpeg_025.jpg,3,4,1
FRAG_000110,FRAG_000311,sample_jpeg_012.jpg,sample_pdf_004.pdf,11,5,0
FRAG_000951,FRAG_001436,sample_png_018.png,sample_zip_008.zip,6,4,0
FRAG_000074,FRAG_000757,sample_jpeg_009.jpeg,sample_pdf_024.pdf,4,2,0
FRAG_000351,FRAG_001350,sample_pdf_006.pdf,sample_text_024.txt,3,9,0
FRAG_001580,FRAG_001280,sample_zip_020.zip,sample_text_018.csv,4,3,0
FRAG_000766,FRAG_000767,sample_pdf_024.pdf,sample_pdf_024.pdf,11,12,1
FRAG_000869,FRAG_000995,sample_png_009.png,sample_png_022.png,0,7,0
FRAG_000077,FRAG_000624,sample_jpeg_009.jpeg,sample_pdf_018.pdf,7,21,0
FRAG_000276,FRAG_000277,sample_pdf_002.pdf,sample_pdf_002.pdf,17,18,1
FRAG_001217,FRAG_001218,sample_text_015.json,sample_text_015.json,12,13,1
FRAG_001327,FRAG_001328,sample_text_022.log,sample_text_022.log,2,3,1
FRAG_000381,FRAG_000141,sample_pdf_007.pdf,sample_jpeg_016.jpeg,11,1,0
FRAG_000976,FRAG_000977,sample_png_021.png,sample_png_021.png,2,3,1
FRAG_000968,FRAG_000500,sample_png_019.png,sample_pdf_012.pdf,11,17,0
FRAG_001104,FRAG_000556,sample_text_007.csv,sample_pdf_015.pdf,6,7,0
FRAG_000629,FRAG_000630,sample_pdf_018.pdf,sample_pdf_018.pdf,26,27,1
FRAG_001333,FRAG_001334,sample_text_022.log,sample_text_022.log,8,9,1
FRAG_001047,FRAG_001048,sample_text_002.txt,sample_text_002.txt,4,5,1
FRAG_001419,FRAG_001420,sample_zip_006.zip,sample_zip_006.zip,9,10,1
FRAG_001576,FRAG_000839,sample_zip_020.zip,sample_png_006.png,0,4,0
FRAG_000087,FRAG_000894,sample_jpeg_010.jpg,sample_png_011.png,9,6,0
FRAG_000852,FRAG_001495,sample_png_007.png,sample_zip_013.zip,6,5,0
FRAG_001412,FRAG_001413,sample_zip_006.zip,sample_zip_006.zip,2,3,1
FRAG_001334,FRAG_001575,sample_text_022.log,sample_zip_019.zip,9,7,0
FRAG_000612,FRAG_000461,sample_pdf_018.pdf,sample_pdf_011.pdf,9,8,0
FRAG_001277,FRAG_001278,sample_text_018.csv,sample_text_018.csv,0,1,1
FRAG_001355,FRAG_000406,sample_text_024.txt,sample_pdf_008.pdf,14,16,0
FRAG_000616,FRAG_000617,sample_pdf_018.pdf,sample_pdf_018.pdf,13,14,1
FRAG_000257,FRAG_000258,sample_pdf_001.pdf,sample_pdf_001.pdf,32,33,1
FRAG_000958,FRAG_000959,sample_png_019.png,sample_png_019.png,1,2,1
FRAG_001388,FRAG_001120,sample_zip_003.zip,sample_text_008.json,3,12,0
FRAG_001035,FRAG_001036,sample_text_001.json,sample_text_001.json,10,11,1
FRAG_001407,FRAG_001474,sample_zip_005.zip,sample_zip_011.zip,6,11,0
FRAG_000271,FRAG_001482,sample_pdf_002.pdf,sample_zip_012.zip,12,0,0
FRAG_000205,FRAG_000206,sample_jpeg_024.jpeg,sample_jpeg_024.jpeg,0,1,1
